player_id,name,name_normalized,birth_date,nationality,position,foot,height_cm,weight_kg,source,source_id
sb_34476,Matías Nicolás Viña Susperreguy,matias nicolas vina susperreguy,,Uruguay,,,,,statsbomb,34476
sb_36288,Facundo Pellistri Rebollo,facundo pellistri rebollo,,Uruguay,,,,,statsbomb,36288
sb_36659,Manuel Ugarte Ribeiro,manuel ugarte ribeiro,,Uruguay,,,,,statsbomb,36659
sb_36666,Agustín Canobbio Graviz,agustin canobbio graviz,,Uruguay,,,,,statsbomb,36666
sb_36710,Sergio Rochet Álvarez,sergio rochet alvarez,,Uruguay,,,,,statsbomb,36710
sb_44649,Facundo Daniel Torres Pérez,facundo daniel torres perez,,Uruguay,,,,,statsbomb,44649
sb_3193,Bernardo Mota Veiga de Carvalho e Silva,bernardo mota veiga de carvalho e silva,,Portugal,,,,,statsbomb,3193
sb_4272,João Mário Naval da Costa Eduardo,joao mario naval da costa eduardo,,Portugal,,,,,statsbomb,4272
sb_5204,Bruno Miguel Borges Fernandes,bruno miguel borges fernandes,,Portugal,,,,,statsbomb,5204
sb_5205,Rui Pedro dos Santos Patrício,rui pedro dos santos patricio,,Portugal,,,,,statsbomb,5205
sb_5206,Rúben Santos Gato Alves Dias,ruben santos gato alves dias,,Portugal,,,,,statsbomb,5206
sb_5207,Cristiano Ronaldo dos Santos Aveiro,cristiano ronaldo dos santos aveiro,,Portugal,,,,,statsbomb,5207
sb_5209,Raphaël Adelino José Guerreiro,raphael adelino jose guerreiro,,Portugal,,,,,statsbomb,5209
sb_5214,William Silva de Carvalho,william silva de carvalho,,Portugal,,,,,statsbomb,5214
sb_5218,André Miguel Valente Silva,andre miguel valente silva,,Portugal,,,,,statsbomb,5218
sb_7005,João Pedro Cavaco Cancelo,joao pedro cavaco cancelo,,Portugal,,,,,statsbomb,7005
sb_9927,Rúben Diogo Da Silva Neves,ruben diogo da silva neves,,Portugal,,,,,statsbomb,9927
sb_10868,Ricardo Jorge Luz Horta,ricardo jorge luz horta,,Portugal,,,,,statsbomb,10868
sb_11184,Otávio Edmilson da Silva Monteiro,otavio edmilson da silva monteiro,,Portugal,,,,,statsbomb,11184
sb_12041,João Félix Sequeira,joao felix sequeira,,Portugal,,,,,statsbomb,12041
sb_12169,João Maria Lobo Alves Palhinha Gonçalves,joao maria lobo alves palhinha goncalves,,Portugal,,,,,statsbomb,12169
sb_16028,José Diogo Dalot Teixeira,jose diogo dalot teixeira,,Portugal,,,,,statsbomb,16028
sb_18360,Rafael Alexandre Conceição Leão,rafael alexandre conceicao leao,,Portugal,,,,,statsbomb,18360
sb_18866,José Pedro Malheiro de Sá,jose pedro malheiro de sa,,Portugal,,,,,statsbomb,18866
sb_20016,Kléper Laveran Lima Ferreira,kleper laveran lima ferreira,,Portugal,,,,,statsbomb,20016
sb_32975,Diogo Meireles Costa,diogo meireles costa,,Portugal,,,,,statsbomb,32975
sb_34639,Vitor Machado Ferreira,vitor machado ferreira,,Portugal,,,,,statsbomb,34639
sb_38803,Gonçalo Matias Ramos,goncalo matias ramos,,Portugal,,,,,statsbomb,38803
sb_40874,Matheus Luiz Nunes,matheus luiz nunes,,Portugal,,,,,statsbomb,40874
sb_143854,António João Pereira Albuquerque Tavares Silva,antonio joao pereira albuquerque tavares silva,,Portugal,,,,,statsbomb,143854
sb_3625,Sofiane Boufal,sofiane boufal,,Morocco,,,,,statsbomb,3625
sb_3634,Abdelhamid Sabiri,abdelhamid sabiri,,Morocco,,,,,statsbomb,3634
sb_5219,Romain Saïss,romain saiss,,Morocco,,,,,statsbomb,5219
sb_5233,Munir Mohand Mohamedi,munir mohand mohamedi,,Morocco,,,,,statsbomb,5233
sb_5234,Sofyan Amrabat,sofyan amrabat,,Morocco,,,,,statsbomb,5234
sb_5237,Hakim Ziyech,hakim ziyech,,Morocco,,,,,statsbomb,5237
sb_5245,Achraf Hakimi Mouh,achraf hakimi mouh,,Morocco,,,,,statsbomb,5245
sb_6301,Youssef En-Nesyri,youssef en-nesyri,,Morocco,,,,,statsbomb,6301
sb_6785,Yassine Bounou,yassine bounou,,Morocco,,,,,statsbomb,6785
sb_7459,Jawad El Yamiq,jawad el yamiq,,Morocco,,,,,statsbomb,7459
sb_21214,Ilias Chair,ilias chair,,Morocco,,,,,statsbomb,21214
sb_21736,Zakaria Aboukhlal,zakaria aboukhlal,,Morocco,,,,,statsbomb,21736
sb_23774,Selim Amallah,selim amallah,,Morocco,,,,,statsbomb,23774
sb_31295,Yahia Attiyat allah,yahia attiyat allah,,Morocco,,,,,statsbomb,31295
sb_46258,Azzedine Ounahi,azzedine ounahi,,Morocco,,,,,statsbomb,46258
sb_59493,Abderrazak Hamdallah,abderrazak hamdallah,,Morocco,,,,,statsbomb,59493
sb_67700,Badr Banoun,badr banoun,,Morocco,,,,,statsbomb,67700
sb_102668,Yahya Jabrane,yahya jabrane,,Morocco,,,,,statsbomb,102668
sb_131037,Anass Zaroury,anass zaroury,,Belgium,,,,,statsbomb,131037
sb_139011,Ahmed Reda Tagnaouti,ahmed reda tagnaouti,,Morocco,,,,,statsbomb,139011
sb_139016,Achraf Dari,achraf dari,,Morocco,,,,,statsbomb,139016
sb_149714,Abdessamad Ezzalzouli,abdessamad ezzalzouli,,Morocco,,,,,statsbomb,149714
sb_156734,Bilal El Khannous,bilal el khannous,,Morocco,,,,,statsbomb,156734
sb_296254,Walid Cheddira,walid cheddira,,Morocco,,,,,statsbomb,296254
sb_2972,Marcus Thuram,marcus thuram,,France,,,,,statsbomb,2972
sb_3009,Kylian Mbappé Lottin,kylian mbappe lottin,,France,,,,,statsbomb,3009
sb_3026,Adrien Rabiot,adrien rabiot,,France,,,,,statsbomb,3026
sb_3099,Hugo Lloris,hugo lloris,,France,,,,,statsbomb,3099
sb_3379,Alphonse Areola,alphonse areola,,France,,,,,statsbomb,3379
sb_3543,Steve Mandanda,steve mandanda,,France,,,,,statsbomb,3543
sb_3604,Olivier Giroud,olivier giroud,,France,,,,,statsbomb,3604
sb_4445,Jules Koundé,jules kounde,,France,,,,,statsbomb,4445
sb_5476,Benjamin Pavard,benjamin pavard,,France,,,,,statsbomb,5476
sb_5477,Ousmane Dembélé,ousmane dembele,,France,,,,,statsbomb,5477
sb_5485,Raphaël Varane,raphael varane,,France,,,,,statsbomb,5485
sb_5487,Antoine Griezmann,antoine griezmann,,France,,,,,statsbomb,5487
sb_6704,Theo Bernard François Hernández,theo bernard francois hernandez,,France,,,,,statsbomb,6704
sb_7153,Jordan Veretout,jordan veretout,,France,,,,,statsbomb,7153
sb_7345,Mattéo Guendouzi Olié,matteo guendouzi olie,,France,,,,,statsbomb,7345
sb_7439,Axel Disasi,axel disasi,,France,,,,,statsbomb,7439
sb_8217,Kingsley Coman,kingsley coman,,France,,,,,statsbomb,8217
sb_8519,Dayotchanculle Upamecano,dayotchanculle upamecano,,France,,,,,statsbomb,8519
sb_10481,Aurélien Djani Tchouaméni,aurelien djani tchouameni,,France,,,,,statsbomb,10481
sb_11135,Ibrahima Konaté,ibrahima konate,,France,,,,,statsbomb,11135
sb_11990,Youssouf Fofana,youssouf fofana,,France,,,,,statsbomb,11990
sb_17592,William Saliba,william saliba,,France,,,,,statsbomb,17592
sb_22097,Randal Kolo Muani,randal kolo muani,,France,,,,,statsbomb,22097
sb_24778,Eduardo Camavinga,eduardo camavinga,,France,,,,,statsbomb,24778
sb_5173,Abdullah Ibrahim Otayf,abdullah ibrahim otayf,,Saudi Arabia,,,,,statsbomb,5173
sb_5187,Salem Mohammed Al Dawsari,salem mohammed al dawsari,,Saudi Arabia,,,,,statsbomb,5187
sb_5188,Hattan Babhir,hattan babhir,,Saudi Arabia,,,,,statsbomb,5188
sb_5713,Mohammed Kanoo,mohammed kanoo,,Saudi Arabia,,,,,statsbomb,5713
sb_5714,Mohammed Khalil Al Owais,mohammed khalil al owais,,Saudi Arabia,,,,,statsbomb,5714
sb_5715,Ali Albulayhi,ali albulayhi,,Saudi Arabia,,,,,statsbomb,5715
sb_51094,Abdulelah Al Amri,abdulelah al amri,,Saudi Arabia,,,,,statsbomb,51094
sb_51096,Ali Al Hassan,ali al hassan,,Saudi Arabia,,,,,statsbomb,51096
sb_51099,Firas Tariq Nasser Al Albirakan,firas tariq nasser al albirakan,,Saudi Arabia,,,,,statsbomb,51099
sb_51103,Abdullah Mohammed Madu,abdullah mohammed madu,,Saudi Arabia,,,,,statsbomb,51103
sb_51469,Saleh Khalid Al Shehri,saleh khalid al shehri,,Saudi Arabia,,,,,statsbomb,51469
sb_51470,Riyadh Sharahili,riyadh sharahili,,Saudi Arabia,,,,,statsbomb,51470
sb_51546,Hassan Mohammed Al-Tambakti,hassan mohammed al-tambakti,,Saudi Arabia,,,,,statsbomb,51546
sb_51632,Sami Khalil Al Naji,sami khalil al naji,,Saudi Arabia,,,,,statsbomb,51632
sb_51663,Mohammed Al Rubaie Al Yami,mohammed al rubaie al yami,,Saudi Arabia,,,,,statsbomb,51663
sb_51705,Abdulrahman Al-Obood,abdulrahman al-obood,,Saudi Arabia,,,,,statsbomb,51705
sb_51710,Saud Abdullah Abdul Hamid,saud abdullah abdul hamid,,Saudi Arabia,,,,,statsbomb,51710
sb_54144,Nawaf Shaker Al Abid,nawaf shaker al abid,,Saudi Arabia,,,,,statsbomb,54144
sb_54149,Nawaf Alaqidi,nawaf alaqidi,,Saudi Arabia,,,,,statsbomb,54149
sb_57620,Sultan Abdullah Salim Al Ghannam,sultan abdullah salim al ghannam,,Saudi Arabia,,,,,statsbomb,57620
sb_74623,Nasser Al Dawsari,nasser al dawsari,,Saudi Arabia,,,,,statsbomb,74623
sb_121539,Haitham Mohammed Asiri,haitham mohammed asiri,,Saudi Arabia,,,,,statsbomb,121539
sb_5563,José Andrés Guardado Hernández,jose andres guardado hernandez,,Mexico,,,,,statsbomb,5563
sb_5567,Edson Omar Álvarez Velázquez,edson omar alvarez velazquez,,Mexico,,,,,statsbomb,5567
sb_5568,Raúl Alonso Jiménez Rodríguez,raul alonso jimenez rodriguez,,Mexico,,,,,statsbomb,5568
sb_5571,Hirving Rodrigo Lozano Bahena,hirving rodrigo lozano bahena,,Mexico,,,,,statsbomb,5571
sb_5573,Héctor Alfredo Moreno Herrera,hector alfredo moreno herrera,,Mexico,,,,,statsbomb,5573
sb_5575,Héctor Miguel Herrera López,hector miguel herrera lopez,,Mexico,,,,,statsbomb,5575
sb_5576,Jesús Daniel Gallardo Vasconcelos,jesus daniel gallardo vasconcelos,,Mexico,,,,,statsbomb,5576
sb_5577,Francisco Guillermo Ochoa Magaña,francisco guillermo ochoa magana,,Mexico,,,,,statsbomb,5577
sb_11388,Néstor Alejandro Araújo Razo,nestor alejandro araujo razo,,Mexico,,,,,statsbomb,11388
sb_15452,Carlos Uriel Antuna Romero,carlos uriel antuna romero,,Mexico,,,,,statsbomb,15452
sb_15872,Érick Gabriel Gutiérrez Galaviz,erick gabriel gutierrez galaviz,,Mexico,,,,,statsbomb,15872
sb_26280,Orbelín Pineda Alvarado,orbelin pineda alvarado,,Mexico,,,,,statsbomb,26280
sb_26297,Carlos Alberto Rodríguez Gómez,carlos alberto rodriguez gomez,,Mexico,,,,,statsbomb,26297
sb_26301,Ernesto Alexis Vega Rojas,ernesto alexis vega rojas,,Mexico,,,,,statsbomb,26301
sb_26318,Rogelio Gabriel Funes Mori,rogelio gabriel funes mori,,Mexico,,,,,statsbomb,26318
sb_26336,Johan Felipe Vásquez Ibarra,johan felipe vasquez ibarra,,Mexico,,,,,statsbomb,26336
sb_26368,César Jasib Montes Castro,cesar jasib montes castro,,Mexico,,,,,statsbomb,26368
sb_26375,Roberto Carlos Alvarado Hernández,roberto carlos alvarado hernandez,,Mexico,,,,,statsbomb,26375
sb_26386,Luis Francisco Romo Barrón,luis francisco romo barron,,Mexico,,,,,statsbomb,26386
sb_26389,Alfredo Talavera Díaz,alfredo talavera diaz,,Mexico,,,,,statsbomb,26389
sb_26400,Henry Josué Martín Mex,henry josue martin mex,,Mexico,,,,,statsbomb,26400
sb_26406,Jorge Eduardo Sánchez Ramos,jorge eduardo sanchez ramos,,Mexico,,,,,statsbomb,26406
sb_27896,Gerardo Daniel Arteaga Zamora,gerardo daniel arteaga zamora,,Mexico,,,,,statsbomb,27896
sb_28522,Rodolfo Cota Robles,rodolfo cota robles,,Mexico,,,,,statsbomb,28522
sb_28825,Luis Gerardo Chávez Magallón,luis gerardo chavez magallon,,Mexico,,,,,statsbomb,28825
sb_30500,Kevin Nahin Álvarez Campos,kevin nahin alvarez campos,,Mexico,,,,,statsbomb,30500
sb_3034,Kamil Glik,kamil glik,,Poland,,,,,statsbomb,3034
sb_3637,Grzegorz Krychowiak,grzegorz krychowiak,,Poland,,,,,statsbomb,3637
sb_4626,Jan Bednarek,jan bednarek,,Poland,,,,,statsbomb,4626
sb_4664,Sebastian Szymański,sebastian szymanski,,Poland,,,,,statsbomb,4664
sb_4682,Robert Gumny,robert gumny,,Poland,,,,,statsbomb,4682
sb_4685,Artur Jędrzejczyk,artur jedrzejczyk,,Poland,,,,,statsbomb,4685
sb_4734,Matty Cash,matty cash,,Poland,,,,,statsbomb,4734
sb_5660,Piotr Zieliński,piotr zielinski,,Poland,,,,,statsbomb,5660
sb_5665,Arkadiusz Milik,arkadiusz milik,,Poland,,,,,statsbomb,5665
sb_5667,Kamil Grosicki,kamil grosicki,,Poland,,,,,statsbomb,5667
sb_5668,Robert Lewandowski,robert lewandowski,,Poland,,,,,statsbomb,5668
sb_5669,Wojciech Szczęsny,wojciech szczesny,,Poland,,,,,statsbomb,5669
sb_5673,Bartosz Bereszyński,bartosz bereszynski,,Poland,,,,,statsbomb,5673
sb_7979,Przemysław Frankowski,przemyslaw frankowski,,Poland,,,,,statsbomb,7979
sb_8021,Szymon Żurkowski,szymon zurkowski,,Poland,,,,,statsbomb,8021
sb_8704,Mateusz Wieteska,mateusz wieteska,,Poland,,,,,statsbomb,8704
sb_8714,Damian Szymański,damian szymanski,,Poland,,,,,statsbomb,8714
sb_8836,Karol Świderski,karol swiderski,,Poland,,,,,statsbomb,8836
sb_11508,Łukasz Skorupski,lukasz skorupski,,Poland,,,,,statsbomb,11508
sb_11737,Krystian Bielik,krystian bielik,,Poland,,,,,statsbomb,11737
sb_12493,Krzysztof Piątek,krzysztof piatek,,Poland,,,,,statsbomb,12493
sb_24413,Kamil Grabara,kamil grabara,,Poland,,,,,statsbomb,24413
sb_28453,Michał Skóraś,michal skoras,,Poland,,,,,statsbomb,28453
sb_31955,Jakub Kamiński,jakub kaminski,,Poland,,,,,statsbomb,31955
sb_44166,Jakub Piotr Kiwior,jakub piotr kiwior,,Poland,,,,,statsbomb,44166
sb_50502,Nicola Zalewski,nicola zalewski,,Poland,,,,,statsbomb,50502
sb_5550,Yann Sommer,yann sommer,,Switzerland,,,,,statsbomb,5550
sb_8814,Nico Elvedi,nico elvedi,,Switzerland,,,,,statsbomb,8814
sb_46313,Philipp Köhn,philipp kohn,,Switzerland,,,,,statsbomb,46313
sb_40784,Akram Hassan Afif,akram hassan afif,,Qatar,,,,,statsbomb,40784
sb_124488,Hassan Khalid Al Heidos,hassan khalid al heidos,,Qatar,,,,,statsbomb,124488
sb_124490,Ahmed Alaa Eldin Abdelmotaal,ahmed alaa eldin abdelmotaal,,Qatar,,,,,statsbomb,124490
sb_124492,Karim Boudiaf,karim boudiaf,,Qatar,,,,,statsbomb,124492
sb_124493,Boualem Khoukhi,boualem khoukhi,,Qatar,,,,,statsbomb,124493
sb_124494,Abdelkarim Hassan Al Haj Fadlalla,abdelkarim hassan al haj fadlalla,,Qatar,,,,,statsbomb,124494
sb_124495,Almoez Ali Zainalabiddin Abdulla,almoez ali zainalabiddin abdulla,,Qatar,,,,,statsbomb,124495
sb_124496,Saad Abdullah Al Sheeb,saad abdullah al sheeb,,Qatar,,,,,statsbomb,124496
sb_124500,Assim Omer Al Haj Madibo,assim omer al haj madibo,,Qatar,,,,,statsbomb,124500
sb_124503,Bassam Hisham Al Rawi,bassam hisham al rawi,,Qatar,,,,,statsbomb,124503
sb_124504,Tarek Salman Salman,tarek salman salman,,Qatar,,,,,statsbomb,124504
sb_124506,Pedro Miguel Correia,pedro miguel correia,,Qatar,,,,,statsbomb,124506
sb_124510,Meshaal Aissa Barsham,meshaal aissa barsham,,Qatar,,,,,statsbomb,124510
sb_124512,Mosaab Khoder Jibril,mosaab khoder jibril,,Qatar,,,,,statsbomb,124512
sb_124514,Abdulaziz Hatem Mohammed Abdullah,abdulaziz hatem mohammed abdullah,,Qatar,,,,,statsbomb,124514
sb_124526,Salem Ali Al Hajri,salem ali al hajri,,Qatar,,,,,statsbomb,124526
sb_124899,Ismaeel Mohammad Mohammad,ismaeel mohammad mohammad,,Qatar,,,,,statsbomb,124899
sb_124900,Homam Alamin Ahmed,homam alamin ahmed,,Qatar,,,,,statsbomb,124900
sb_124901,Mohammed Muntari,mohammed muntari,,Qatar,,,,,statsbomb,124901
sb_124909,Mohammed Waed Abdulwahhab Al Bayati,mohammed waed abdulwahhab al bayati,,Qatar,,,,,statsbomb,124909
sb_126962,Jassem Gaber Abdulsallam,jassem gaber abdulsallam,,Qatar,,,,,statsbomb,126962
sb_130272,Yousef Hassan Mohamed Ali,yousef hassan mohamed ali,,Qatar,,,,,statsbomb,130272
sb_146267,Khalid Muneer Mazeed,khalid muneer mazeed,,Qatar,,,,,statsbomb,146267
sb_149463,Ali Assadalla Thaimn Qambar,ali assadalla thaimn qambar,,Qatar,,,,,statsbomb,149463
sb_150429,Mostafa Taerk Mashaal,mostafa taerk mashaal,,Qatar,,,,,statsbomb,150429
sb_157455,Naif Abdulraheem Al Hadhrami,naif abdulraheem al hadhrami,,Qatar,,,,,statsbomb,157455
sb_3205,Kyle Walker,kyle walker,,England,,,,,statsbomb,3205
sb_3244,John Stones,john stones,,England,,,,,statsbomb,3244
sb_3308,Kieran Trippier,kieran trippier,,England,,,,,statsbomb,3308
sb_3318,Marcus Rashford,marcus rashford,,England,,,,,statsbomb,3318
sb_3336,Harry Maguire,harry maguire,,England,,,,,statsbomb,3336
sb_3382,Luke Shaw,luke shaw,,England,,,,,statsbomb,3382
sb_3468,Jordan Pickford,jordan pickford,,England,,,,,statsbomb,3468
sb_3474,Nick Pope,nick pope,,England,,,,,statsbomb,3474
sb_3532,Jordan Brian Henderson,jordan brian henderson,,England,,,,,statsbomb,3532
sb_3616,Callum Wilson,callum wilson,,England,,,,,statsbomb,3616
sb_3664,Trent Alexander-Arnold,trent alexander-arnold,,England,,,,,statsbomb,3664
sb_3943,Declan Rice,declan rice,,England,,,,,statsbomb,3943
sb_4354,Philip Foden,philip foden,,England,,,,,statsbomb,4354
sb_4706,Kalvin Phillips,kalvin phillips,,England,,,,,statsbomb,4706
sb_7843,Mason Mount,mason mount,,England,,,,,statsbomb,7843
sb_9638,Jack Grealish,jack grealish,,England,,,,,statsbomb,9638
sb_9905,James Maddison,james maddison,,England,,,,,statsbomb,9905
sb_9928,Conor Coady,conor coady,,England,,,,,statsbomb,9928
sb_10955,Harry Kane,harry kane,,England,,,,,statsbomb,10955
sb_10956,Eric Dier,eric dier,,England,,,,,statsbomb,10956
sb_22084,Bukayo Saka,bukayo saka,,England,,,,,statsbomb,22084
sb_22783,Aaron Ramsdale,aaron ramsdale,,England,,,,,statsbomb,22783
sb_29399,Conor Gallagher,conor gallagher,,England,,,,,statsbomb,29399
sb_30714,Jude Bellingham,jude bellingham,,England,,,,,statsbomb,30714
sb_3441,Nikola Vlašić,nikola vlasic,,Croatia,,,,,statsbomb,3441
sb_3471,Dejan Lovren,dejan lovren,,Croatia,,,,,statsbomb,3471
sb_5456,Mateo Kovačić,mateo kovacic,,Croatia,,,,,statsbomb,5456
sb_5460,Andrej Kramarić,andrej kramaric,,Croatia,,,,,statsbomb,5460
sb_5463,Luka Modrić,luka modric,,Croatia,,,,,statsbomb,5463
sb_5468,Domagoj Vida,domagoj vida,,Croatia,,,,,statsbomb,5468
sb_5469,Marcelo Brozović,marcelo brozovic,,Croatia,,,,,statsbomb,5469
sb_5474,Ivan Perišić,ivan perisic,,Croatia,,,,,statsbomb,5474
sb_7693,Bruno Petković,bruno petkovic,,Croatia,,,,,statsbomb,7693
sb_8654,Ante Budimir,ante budimir,,Croatia,,,,,statsbomb,8654
sb_11127,Borna Barišić,borna barisic,,Croatia,,,,,statsbomb,11127
sb_11603,Mario Pašalić,mario pasalic,,Croatia,,,,,statsbomb,11603
sb_12625,Borna Sosa,borna sosa,,Croatia,,,,,statsbomb,12625
sb_16527,Mislav Oršić,mislav orsic,,Croatia,,,,,statsbomb,16527
sb_16531,Dominik Livaković,dominik livakovic,,Croatia,,,,,statsbomb,16531
sb_22041,Marko Livaja,marko livaja,,Croatia,,,,,statsbomb,22041
sb_28835,Ivica Ivušić,ivica ivusic,,Croatia,,,,,statsbomb,28835
sb_28914,Lovro Majer,lovro majer,,Croatia,,,,,statsbomb,28914
sb_29163,Josip Juranović,josip juranovic,,Croatia,,,,,statsbomb,29163
sb_29342,Ivo Grbić,ivo grbic,,Croatia,,,,,statsbomb,29342
sb_32602,Kristijan Jakić,kristijan jakic,,Croatia,,,,,statsbomb,32602
sb_32689,Martin Erlić,martin erlic,,Croatia,,,,,statsbomb,32689
sb_33018,Joško Gvardiol,josko gvardiol,,Croatia,,,,,statsbomb,33018
sb_37148,Josip Šutalo,josip sutalo,,Croatia,,,,,statsbomb,37148
sb_39490,Luka Sučić,luka sucic,,Croatia,,,,,statsbomb,39490
sb_49337,Josip Stanišić,josip stanisic,,Croatia,,,,,statsbomb,49337
sb_12149,Nayef Aguerd,nayef aguerd,,Morocco,,,,,statsbomb,12149
sb_3233,Raheem Sterling,raheem sterling,,England,,,,,statsbomb,3233
sb_15890,Noussair Mazraoui,noussair mazraoui,,Morocco,,,,,statsbomb,15890
sb_3477,Álvaro Borja Morata Martín,alvaro borja morata martin,,Spain,,,,,statsbomb,3477
sb_3957,César Azpilicueta Tanco,cesar azpilicueta tanco,,Spain,,,,,statsbomb,3957
sb_4127,David Raya Martin,david raya martin,,Spain,,,,,statsbomb,4127
sb_4353,Aymeric Laporte,aymeric laporte,,Spain,,,,,statsbomb,4353
sb_5199,Jorge Resurrección Merodio,jorge resurreccion merodio,,Spain,,,,,statsbomb,5199
sb_5203,Sergio Busquets i Burgos,sergio busquets i burgos,,Spain,,,,,statsbomb,5203
sb_5211,Jordi Alba Ramos,jordi alba ramos,,Spain,,,,,statsbomb,5211
sb_5719,Marco Asensio Willemsen,marco asensio willemsen,,Spain,,,,,statsbomb,5719
sb_5721,Daniel Carvajal Ramos,daniel carvajal ramos,,Spain,,,,,statsbomb,5721
sb_6583,Carlos Soler Barragán,carlos soler barragan,,Spain,,,,,statsbomb,6583
sb_6720,Pablo Sarabia García,pablo sarabia garcia,,Spain,,,,,statsbomb,6720
sb_6748,Ferrán Torres García,ferran torres garcia,,Spain,,,,,statsbomb,6748
sb_6765,Rodrigo Hernández Cascante,rodrigo hernandez cascante,,Spain,,,,,statsbomb,6765
sb_6840,Marcos Llorente Moreno,marcos llorente moreno,,Spain,,,,,statsbomb,6840
sb_6892,Pau Francisco Torres,pau francisco torres,,Spain,,,,,statsbomb,6892
sb_9843,Robert Lynch Sanchez,robert lynch sanchez,,Spain,,,,,statsbomb,9843
sb_11748,Unai Simón Mendibil,unai simon mendibil,,Spain,,,,,statsbomb,11748
sb_16532,Daniel Olmo Carvajal,daniel olmo carvajal,,Spain,,,,,statsbomb,16532
sb_30486,Pedro González López,pedro gonzalez lopez,,Spain,,,,,statsbomb,30486
sb_30756,Anssumane Fati,anssumane fati,,Spain,,,,,statsbomb,30756
sb_31953,Eric García Martret,eric garcia martret,,Spain,,,,,statsbomb,31953
sb_35641,Hugo Guillamón Sanmartín,hugo guillamon sanmartin,,Spain,,,,,statsbomb,35641
sb_39161,Alejandro Balde Martínez,alejandro balde martinez,,Spain,,,,,statsbomb,39161
sb_50494,Yeremi Jesús Pino Santos,yeremi jesus pino santos,,Spain,,,,,statsbomb,50494
sb_68574,Nicholas Williams Arthuer,nicholas williams arthuer,,Spain,,,,,statsbomb,68574
sb_133353,Pablo Martín Páez Gavira,pablo martin paez gavira,,Spain,,,,,statsbomb,133353
sb_3175,Eiji Kawashima,eiji kawashima,,Japan,,,,,statsbomb,3175
sb_3300,Maya Yoshida,maya yoshida,,Japan,,,,,statsbomb,3300
sb_3530,Hiroki Sakai,hiroki sakai,,Japan,,,,,statsbomb,3530
sb_5690,Yuto Nagatomo,yuto nagatomo,,Japan,,,,,statsbomb,5690
sb_5693,Gaku Shibasaki,gaku shibasaki,,Japan,,,,,statsbomb,5693
sb_8361,Ritsu Doan,ritsu doan,,Japan,,,,,statsbomb,8361
sb_8776,Takumi Minamino,takumi minamino,,Japan,,,,,statsbomb,8776
sb_8949,Takuma Asano,takuma asano,,Japan,,,,,statsbomb,8949
sb_9411,Daichi Kamada,daichi kamada,,Japan,,,,,statsbomb,9411
sb_23527,Junya Ito,junya ito,,Japan,,,,,statsbomb,23527
sb_23721,Wataru Endo,wataru endo,,Japan,,,,,statsbomb,23721
sb_23730,Takehiro Tomiyasu,takehiro tomiyasu,,Japan,,,,,statsbomb,23730
sb_25719,Shūichi Gonda,shuichi gonda,,Japan,,,,,statsbomb,25719
sb_29366,Daniel Schmidt,daniel schmidt,,Japan,,,,,statsbomb,29366
sb_30628,Daizen Maeda,daizen maeda,,Japan,,,,,statsbomb,30628
sb_37122,Yuki Soma,yuki soma,,Japan,,,,,statsbomb,37122
sb_37208,Ao Tanaka,ao tanaka,,Japan,,,,,statsbomb,37208
sb_37209,Miki Yamane,miki yamane,,Japan,,,,,statsbomb,37209
sb_37211,Kaoru Mitoma,kaoru mitoma,,Japan,,,,,statsbomb,37211
sb_37215,Shogo Taniguchi,shogo taniguchi,,Japan,,,,,statsbomb,37215
sb_37221,Hidemasa Morita,hidemasa morita,,Japan,,,,,statsbomb,37221
sb_38285,Ayase Ueda,ayase ueda,,Japan,,,,,statsbomb,38285
